2026-04-23 06:52:54	[Main thread]	INFO	readr	cli_block	 [36m──[39m [1mColumn specification[22m [36m──────────────────────────────────────────────────────────────────────────────────────────────────────[39m cols(   checkLevel = [31mcol_character()[39m,   checkName = [31mcol_character()[39m,   checkDescription = [31mcol_character()[39m,   kahnContext = [31mcol_character()[39m,   kahnCategory = [31mcol_character()[39m,   kahnSubcategory = [31mcol_character()[39m,   sqlFile = [31mcol_character()[39m,   evaluationFilter = [31mcol_character()[39m,   severity = [31mcol_character()[39m ) 
2026-04-23 06:57:30	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleTemporalAfter
2026-04-23 06:57:38	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleDuringLife
2026-04-23 06:57:44	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: withinVisitDates
2026-04-23 06:57:45	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleAfterBirth
2026-04-23 06:57:53	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleBeforeDeath
2026-04-23 06:58:01	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleStartBeforeEnd
2026-04-23 06:58:04	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleGender
2026-04-23 06:58:48	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleGenderUseDescendants
2026-04-23 06:58:54	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleUnitConceptIds
2026-04-23 07:00:00	[Main thread]	INFO	DataQualityDashboard	.writeResultsToJson	Writing results to file: D:/APHRC/OMOP-CDM/OMOP_ETL_Work/done/VA_to_OMOP/Output/Data Quality Dashboard/meiru_cdm/meiru_cdm_results.json
2026-04-23 07:00:01	[Main thread]	INFO	DataQualityDashboard	executeDqChecks	Execution Complete
2026-04-23 07:00:01	[Main thread]	INFO	DatabaseConnector	connectPostgreSql	Connecting using PostgreSQL driver
2026-04-23 07:00:01	[Main thread]	INFO	DataQualityDashboard	.writeResultsToTable	Writing results to table meiru_results.dqdashboard_results
2026-04-23 07:00:01	[Main thread]	INFO	DatabaseConnector	executeSql	Executing SQL took 0.0934 secs
2026-04-23 07:00:03	[Main thread]	INFO	DatabaseConnector	insertTable.DatabaseConnectorJdbcConnection	Inserting data took 1.26 secs
2026-04-23 07:00:03	[Main thread]	INFO	DataQualityDashboard	.writeResultsToTable	Finished writing table
